SCF Table,!Calculation,Year,Characteristic,Sub-Characteristic,"Secured by primary residence, Mortgages (%)","Secured by primary residence, HELOC (%)",Other residential debt (%),Credit card balances (%),Lines of credit not secured by residential property (%),"Installment loans, Education loans (%)","Installment loans, Vehicle loans (%)","Installment loans, Other loans (%)",Other (%),Any debt (%),"Secured by primary residence, Mortgages ($)","Secured by primary residence, HELOC ($)",Other residential debt ($),Credit card balances ($),Lines of credit not secured by residential property ($),"Installment loans, Education loans ($)","Installment loans, Vehicle loans ($)","Installment loans, Other loans ($)",Other ($),Any debt ($)
13,Internal-Nominal,2016,Age of head (years),45–54,0.521,0.054000000000000006,0.064,0.523,0.022000000000000002,0.23800000000000002,0.37799999999999995,0.113,0.08199999999999999,0.866,125000.0,41000.0,85000.0,2800.0,5000.0,20000.0,13900.0,4000.0,7000.0,89900.0
13,Internal-Nominal,2016,Age of head (years),55–64,0.45799999999999996,0.075,0.08800000000000001,0.414,0.019,0.129,0.324,0.08800000000000001,0.07,0.7709999999999999,100000.0,21400.0,110000.0,2800.0,3500.0,18000.0,11600.0,4000.0,8000.0,69000.0
13,Internal-Nominal,2016,Age of head (years),65–74,0.35200000000000004,0.065,0.057999999999999996,0.42100000000000004,0.011000000000000001,0.036000000000000004,0.272,0.07200000000000001,0.037000000000000005,0.701,80000.0,40000.0,96000.0,2500.0,1200.0,15000.0,12200.0,4700.0,5000.0,42000.0
13,Internal-Nominal,2016,Age of head (years),75 or more,0.23199999999999998,0.048,0.027000000000000003,0.262,,,0.13699999999999998,0.068,0.015,0.498,57000.0,28000.0,100000.0,2100.0,,,10100.0,4400.0,9000.0,20600.0
13,Internal-Nominal,2016,Family structure,Single with child(ren),0.316,0.023,0.024,0.435,0.022000000000000002,0.305,0.308,0.135,0.057999999999999996,0.8009999999999999,104400.0,24100.0,75200.0,1300.0,500.0,17000.0,10000.0,2500.0,2500.0,27700.0
13,Internal-Nominal,2016,Family structure,"Single, no child, age less than 55",0.21100000000000002,0.013999999999999999,0.021,0.413,0.015,0.32799999999999996,0.242,0.121,0.033,0.736,95000.0,27500.0,44000.0,1700.0,1900.0,22000.0,11500.0,3200.0,2000.0,29300.0
13,Internal-Nominal,2016,Family structure,"Single, no child, age 55 or more",0.259,0.040999999999999995,0.035,0.368,,0.039,0.154,0.08199999999999999,0.027000000000000003,0.588,68000.0,21000.0,83000.0,2000.0,,9000.0,9200.0,3700.0,3500.0,21200.0
13,Internal-Nominal,2016,Family structure,Couple with child(ren),0.5770000000000001,0.051,0.07400000000000001,0.51,0.02,0.314,0.478,0.138,0.077,0.888,140000.0,30000.0,110000.0,2800.0,6200.0,20000.0,14700.0,3400.0,6800.0,110500.0
13,Internal-Nominal,2016,Family structure,"Couple, no child",0.436,0.064,0.08199999999999999,0.424,0.022000000000000002,0.155,0.369,0.087,0.054000000000000006,0.767,105000.0,39500.0,102000.0,2800.0,3500.0,18000.0,13800.0,4000.0,9000.0,70300.0
13,Internal-Nominal,2016,Education of head,No high school diploma,0.24,0.024,0.027000000000000003,0.35200000000000004,,0.06,0.25,0.125,0.026000000000000002,0.626,69000.0,16000.0,75000.0,1300.0,,10000.0,10700.0,2200.0,3000.0,15900.0
13,Internal-Nominal,2016,Education of head,High school diploma,0.35100000000000003,0.027999999999999997,0.028999999999999998,0.44299999999999995,0.017,0.152,0.311,0.12,0.055,0.715,89000.0,24100.0,64000.0,2000.0,2500.0,12000.0,12500.0,3000.0,3500.0,35900.0
13,Internal-Nominal,2016,Education of head,Some college,0.375,0.037000000000000005,0.047,0.508,0.021,0.29,0.386,0.133,0.052000000000000005,0.818,99000.0,26000.0,65000.0,2000.0,600.0,15000.0,12600.0,3000.0,4500.0,43700.0
13,Internal-Nominal,2016,Education of head,College degree,0.517,0.069,0.095,0.413,0.021,0.28600000000000003,0.355,0.083,0.064,0.83,158000.0,40000.0,134000.0,3700.0,10000.0,30000.0,14100.0,6000.0,10000.0,122000.0
13,Internal-Nominal,2016,Race or ethnicity of respondent,White non-Hispanic,0.439,0.059000000000000004,0.065,0.42100000000000004,0.018000000000000002,0.203,0.344,0.10800000000000001,0.051,0.775,119000.0,32000.0,116000.0,2700.0,3000.0,19100.0,12700.0,4000.0,7500.0,74100.0
13,Internal-Nominal,2016,Race or ethnicity of respondent,Black or African-American non-hispanic,0.315,,0.027000000000000003,0.478,0.025,0.307,0.33,0.11599999999999999,0.059000000000000004,0.7709999999999999,79000.0,,19200.0,1400.0,900.0,20000.0,13500.0,2900.0,2500.0,31100.0
13,Internal-Nominal,2016,Race or ethnicity of respondent,Hispanic or Latino,0.302,0.02,0.033,0.496,,0.193,0.317,0.10800000000000001,0.047,0.74,107000.0,25000.0,55800.0,1700.0,,17500.0,12000.0,2600.0,2000.0,30000.0
13,Internal-Nominal,2016,Race or ethnicity of respondent,Other or Multiple Race,0.37200000000000005,0.024,0.062,0.441,0.019,0.263,0.33899999999999997,0.129,0.071,0.779,145000.0,60000.0,78500.0,2300.0,1200.0,19000.0,12200.0,3000.0,7000.0,56700.0
13,Internal-Nominal,2016,Current work status of head,Working for someone else,0.469,0.04,0.057999999999999996,0.504,0.021,0.307,0.426,0.125,0.071,0.861,123000.0,28000.0,99000.0,2400.0,4000.0,20000.0,13000.0,3000.0,5000.0,72300.0
13,Internal-Nominal,2016,Current work status of head,Self-employed,0.479,0.069,0.115,0.461,0.026000000000000002,0.192,0.325,0.10400000000000001,0.044000000000000004,0.8079999999999999,130000.0,44000.0,110000.0,3200.0,6000.0,18000.0,15500.0,3700.0,9000.0,92700.0
13,Internal-Nominal,2016,Current work status of head,Retired,0.264,0.046,0.034,0.327,0.006999999999999999,0.054000000000000006,0.19399999999999998,0.085,0.027999999999999997,0.6,77000.0,39000.0,59300.0,1800.0,1800.0,12000.0,11100.0,4000.0,6000.0,23800.0
13,Internal-Nominal,2016,Current work status of head,Other not working,0.21899999999999997,,0.033,0.289,0.031,0.298,0.191,0.12,,0.6409999999999999,95000.0,,119000.0,2000.0,800.0,16000.0,11800.0,4600.0,,30000.0
13,Internal-Nominal,2016,Current occupation of head,Managerial or professional,0.5660000000000001,0.068,0.098,0.48700000000000004,0.021,0.322,0.42100000000000004,0.094,0.067,0.882,155600.0,35000.0,134000.0,3200.0,6200.0,24000.0,14000.0,4000.0,10000.0,125000.0
13,Internal-Nominal,2016,Current occupation of head,"Technical, sales, or services",0.37799999999999995,0.026000000000000002,0.048,0.529,0.024,0.305,0.391,0.139,0.064,0.8440000000000001,108100.0,41000.0,90000.0,1900.0,3500.0,18500.0,12600.0,2600.0,2700.0,44600.0
13,Internal-Nominal,2016,Current occupation of head,Other occupation,0.429,0.031,0.039,0.475,0.02,0.213,0.41600000000000004,0.146,0.068,0.816,90000.0,17000.0,45000.0,2000.0,2900.0,15000.0,12600.0,3000.0,4000.0,50000.0
13,Internal-Nominal,2016,Current occupation of head,Retired or other not working,0.257,0.042,0.034,0.321,0.011000000000000001,0.092,0.193,0.091,0.027999999999999997,0.606,78000.0,39000.0,69700.0,1800.0,1200.0,15000.0,11100.0,4000.0,6000.0,25000.0
13,Internal-Nominal,2016,Region,Northeast,0.40700000000000003,0.073,0.055,0.43700000000000006,0.013000000000000001,0.19899999999999998,0.26,0.08900000000000001,0.053,0.754,136000.0,40000.0,112000.0,2500.0,6000.0,24000.0,13500.0,5000.0,5800.0,75200.0
13,Internal-Nominal,2016,Region,Midwest,0.41700000000000004,0.045,0.05,0.436,0.017,0.252,0.344,0.10400000000000001,0.051,0.773,85000.0,20000.0,69700.0,2000.0,2900.0,17000.0,10900.0,3400.0,5000.0,50100.0
13,Internal-Nominal,2016,Region,South,0.386,0.033,0.047,0.439,0.018000000000000002,0.226,0.387,0.128,0.052000000000000005,0.774,101000.0,41000.0,84000.0,2000.0,1500.0,17200.0,14000.0,2900.0,4000.0,55000.0
13,Internal-Nominal,2016,Region,West,0.402,0.039,0.076,0.44299999999999995,0.023,0.21100000000000002,0.312,0.11,0.059000000000000004,0.778,170000.0,27200.0,150000.0,2500.0,4000.0,20100.0,12400.0,3700.0,9000.0,80000.0
13,Internal-Nominal,2016,Urbanicity,Metropolitan statistical area (MSA),0.40700000000000003,0.044000000000000004,0.059000000000000004,0.441,0.018000000000000002,0.23199999999999998,0.335,0.10800000000000001,0.053,0.779,122000.0,38000.0,101000.0,2300.0,3000.0,20000.0,13000.0,3800.0,5000.0,64200.0
13,Internal-Nominal,2016,Urbanicity,Non-MSA,0.353,0.049,0.037000000000000005,0.425,0.017,0.16699999999999998,0.36,0.13699999999999998,0.059000000000000004,0.718,60000.0,18600.0,34400.0,2200.0,2300.0,15600.0,11500.0,2300.0,5000.0,35000.0
13,Internal-Nominal,2016,Housing status,Owner,0.628,0.069,0.07,0.46399999999999997,0.012,0.182,0.37799999999999995,0.10099999999999999,0.057,0.825,114000.0,31000.0,102000.0,3000.0,8500.0,20000.0,14000.0,4000.0,7000.0,107000.0
13,Internal-Nominal,2016,Housing status,Renter or other,,,0.031,0.395,0.03,0.297,0.268,0.13,0.047,0.677,,,80000.0,1300.0,1200.0,18000.0,11000.0,2300.0,3000.0,13300.0
13,Internal-Nominal,2016,Percentile of net worth,Less than 25,0.105,,0.009000000000000001,0.4,0.026000000000000002,0.396,0.27699999999999997,0.171,0.038,0.711,107000.0,,10000.0,1500.0,800.0,25000.0,12300.0,3100.0,2000.0,20900.0
13,Internal-Nominal,2016,Percentile of net worth,25–49.9,0.41600000000000004,0.02,0.021,0.521,0.013000000000000001,0.223,0.384,0.131,0.053,0.804,82900.0,17000.0,39000.0,2000.0,1900.0,16000.0,11300.0,2500.0,2500.0,41500.0
13,Internal-Nominal,2016,Percentile of net worth,50–74.9,0.575,0.057999999999999996,0.048,0.531,0.015,0.18600000000000003,0.38799999999999996,0.10099999999999999,0.068,0.843,108000.0,31000.0,64000.0,3000.0,2500.0,15000.0,12700.0,3900.0,7000.0,83400.0
13,Internal-Nominal,2016,Percentile of net worth,75–89.9,0.502,0.084,0.113,0.375,0.018000000000000002,0.107,0.337,0.05,0.05,0.747,149000.0,30000.0,100000.0,3000.0,12500.0,15000.0,14000.0,4500.0,10000.0,113000.0
13,Internal-Nominal,2016,Percentile of net worth,90–100,0.507,0.11,0.195,0.198,0.021,0.065,0.256,0.033,0.061,0.695,238000.0,50000.0,175000.0,4300.0,75000.0,26600.0,18500.0,35000.0,40000.0,222200.0
